Item_Weight,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,Item_Outlet_Sales_BOXCOX,Item_Fat_Content_Regular,Item_Type_Group2,Item_Type_Group3,Item_Type_Group4,Item_Type_Group5,Outlet_Identifier_OUT013,Outlet_Identifier_OUT017,Outlet_Identifier_OUT018,Outlet_Identifier_OUT019,Outlet_Identifier_OUT027,Outlet_Identifier_OUT035,Outlet_Identifier_OUT045,Outlet_Identifier_OUT046,Outlet_Identifier_OUT049,Outlet_Establishment_Year_1987,Outlet_Establishment_Year_1997,Outlet_Establishment_Year_1998,Outlet_Establishment_Year_1999,Outlet_Establishment_Year_2002,Outlet_Establishment_Year_2004,Outlet_Establishment_Year_2007,Outlet_Establishment_Year_2009,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Visibility_SQRT
5.905,0.045838211,222.5456,2,1,3315.684,56.24368052042216,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.2140986011164015
7.27,0.071077939,114.2518,1,3,2618.5914,51.13388659716999,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.26660446170310054
6.155,0.094659871,214.556,1,3,2769.728,52.30695574362338,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.30766844329570103
19.5,0.077608838,233.4958,1,2,5375.0034,68.26776079925081,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.2785836283775484
15.2,0.021327477,216.8824,1,2,2838.9712,52.831252353184084,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.1460392995053044
12.15,0.042485444,125.0046,2,1,1743.0644,43.343128150707585,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.20611997477197594
11.94125,0.025578526,198.8084,2,1,5555.4352,69.17407045055751,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15993287967144218
12.6,0.0489808,61.9194,2,1,619.194,28.248072295988784,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.22131606358328354
14.5,0.019471688,164.821,1,2,2120.573,46.94369490003711,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.1395409903935041
16.6,0.122918852,173.0738,1,2,3823.0236,59.558148547054465,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.35059784939443084
11.8,0.057373797,151.4366,3,1,1360.2294,39.160877441024965,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.23952828016749922
13.1,0.044155597,178.8318,3,1,3969.4996,60.46415793472151,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.21013233211478904
12.3,0.064750025,92.6804,3,2,1010.6844,34.64971690661454,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.254460262123578
11.8,0.098312421,81.4618,3,1,161.1236,15.774491062045946,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.313548115924813
11.94125,0.191013663,42.1112,1,3,42.6112,8.413379191914204,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4370510988431444
11.1,0.176573035,157.4604,1,2,3010.7476,54.09883007440514,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.42020594355625196
11.94125,0.060134441,153.0656,2,1,6024.1584,71.44689618694332,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24522324726664885
11.3,0.007294652,198.1426,2,2,988.713,34.33595236709855,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.08540873491628359
11.94125,0.128478462,117.944,1,3,239.688,18.809031663163708,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3584389236676173
5.75,0.075107656,112.8176,3,1,1374.2112,39.32556686066701,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.27405776033529866
11.94125,0.049381406,226.8062,2,1,4739.8302,64.91936768879606,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22221927459156193
11.35,0.045165796,100.0016,2,1,1012.016,34.66859750429088,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.21252245998952676
11.94125,0.09415375,165.7526,1,3,657.8104,28.974750132830764,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3068448304925471
14.0,0.028907832,130.431,2,3,778.986,31.097685808836847,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.17002303373366798
19.75,0.018059621,179.766,2,2,2336.958,48.831487649219625,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.13438608930986867
6.525,0.090436094,85.0882,2,3,2233.0932,47.93940840349397,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.30072594500641275
10.3,0.146399712,103.9648,2,3,1661.8368,42.507016556200696,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.3826221530439658
5.78,0.074264356,264.7568,2,3,4745.8224,64.95220768329908,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.2725148729886132
11.85,0.050186726,164.1526,2,2,3124.5994,54.914619975159674,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.22402394068491877
16.35,0.020631654,50.1324,2,1,467.3916,25.083359284367866,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.14363723054974292
11.94125,0.01561108,182.5976,2,1,5070.7328,66.69601682661926,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1249443075934234
10.5,0.041395445,37.6164,1,3,540.6296,26.67853096865222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.20345870588401962
19.0,0.097313129,48.0718,1,3,992.7078,34.39331717004988,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.3119505233206061
14.6,0.059582996,238.8538,2,3,6008.845,71.37439535672281,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.24409628428142857
11.94125,0.098663652,62.9194,2,1,2105.2596,46.80569151067874,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3141077076418215
11.94125,0.101338651,232.63,2,1,5359.69,68.189985250778,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3183373226626121
18.75,0.052146456,104.628,2,2,745.696,30.535995802213485,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.22835598525109868
5.26,0.041764487,161.8868,1,2,3275.736,55.96980275966128,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.20436361466758216
18.25,0.054344186,140.2154,1,2,1701.7848,42.92128644766285,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.23311839481259303
11.94125,0.078362484,177.937,2,1,6704.606,74.56044265140324,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2799329991265767
15.1,0.052339069,242.7512,1,3,4119.9704,61.37370936812826,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.2287773349787955
15.5,0.042464962,81.5934,1,1,327.5736,21.543899654932616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.20607028412655717
13.65,0.065732883,45.7402,2,3,780.9834,31.13091360252705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.25638424873614996
16.1,0.023625114,189.3846,2,2,3630.6074,58.334917842961296,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.15370463233097434
11.94125,0.051643608,107.3622,1,3,317.5866,21.257908034930054,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2272523003183906
12.85,0.165694219,39.7164,1,1,231.6984,18.53152016859033,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4070555478064388
9.5,0.041878397,32.99,1,2,133.16,14.474803044425187,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.20464211932053478
13.8,0.058091482,245.1802,1,2,5650.6446,69.64502152683363,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.2410217459068787
19.7,0.026903714,96.0726,1,2,1272.3438,38.101036572664384,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.16402351660661346
6.67,0.150554711,130.0626,1,1,131.1626,14.375777451111775,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3880138025895471
13.65,0.134975628,260.0936,1,1,260.9936,19.522299828973875,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.36739029382932803
17.2,0.15616879,160.6578,3,1,3690.5294,58.72004245527315,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.3951819707425935
4.88,0.133700752,52.9298,2,3,1995.4026,45.79706846724919,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.36565113427965734
5.425,0.115119905,88.3514,2,2,1416.8224,39.82120971866292,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.3392932433751076
15.85,0.110030997,37.2506,1,3,265.6542,19.67350587352727,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.3317092054797394
7.5,0.051038045,121.7072,1,2,3552.7088,57.82836455831074,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.2259160131553317
12.65,0.062837968,161.5578,3,1,2406.867,49.41827005022989,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.25067502468335373
11.94125,0.017116983,211.956,1,3,213.056,17.860246905615924,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1308318883147377
20.75,0.024129332,124.173,3,1,2956.152,53.70089309438792,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.15533619024554451
11.94125,0.049754975,152.134,1,3,153.134,15.418349163910275,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2230582323071713
11.94125,0.101561568,181.9292,2,1,3101.2964,54.74915247666923,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3186872573542908
11.94125,0.005949644,165.6526,2,1,4769.1254,65.07967688186066,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.07713393546293357
11.94125,0.13956116,170.4764,2,1,3435.528,57.05333394541532,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3735788537912712
14.1,0.126035694,86.4198,2,2,1133.8574,36.335374046745464,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.3550150616523192
7.55,0.027164679,152.334,1,2,2603.278,51.01272862927091,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16481710772853647
13.0,0.099325278,45.406,1,3,605.878,27.99104596138736,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.3151591312337309
11.94125,0.04357366,192.8846,2,1,2293.0152,48.45710807656038,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20874304778842337
11.94125,0.082741482,118.7782,1,3,119.1782,13.761198216455785,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2876481913727253
12.3,0.064565202,92.9804,3,1,1929.4884,45.17540949917914,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.254096835871681
11.94125,0.084554569,109.8912,2,1,2074.6328,46.52782082819879,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2907826834596586
11.94125,0.058451805,79.9618,2,1,241.6854,18.877517524521146,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2417680810198071
17.25,0.113748685,251.3724,2,2,6795.1548,74.95986370962493,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.337266489589464
15.85,0.020603511,42.7112,2,2,639.168,28.62731403153541,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.14353923157102383
18.85,0.052044976,192.1846,1,2,3248.4382,55.78146935167466,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.22813368010883445
16.35,0.062764429,227.6062,1,2,7222.5984,76.80246840759798,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.2505282997986455
14.1,0.087977262,229.0668,1,2,3225.1352,55.619925208313795,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.2966096121166676
7.905,0.010010425,249.0408,1,2,3755.112,59.13083849138478,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.10005211142199849
12.0,0.033946163,179.3976,3,1,3440.8544,57.08891234992577,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.1842448452467531
12.15,0.058414678,163.4552,1,2,974.7312,34.13404525256008,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.24169128656201075
10.1,0.027106459,75.367,2,3,535.969,26.581132700794463,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.16464039297815103
17.5,0.027022883,262.491,2,2,5259.82,67.67936899994362,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.16438638325603494
11.94125,0.058153409,152.034,1,3,306.268,20.92701444597061,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24115017934888625
17.1,0.128937661,112.3886,2,1,1779.0176,43.70555942057222,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.35907890637017376
7.785,0.088846306,61.451,2,3,759.012,30.762486734151928,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.29807097476943306
11.8,0.09357779,125.9704,3,1,1877.556,44.676354266278224,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.3059048708340552
13.15,0.165694678,171.8764,3,2,3779.0808,59.28219250897235,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.4070561116111635
11.94125,0.148392623,41.5796,1,3,41.2796,8.279640990158802,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38521763069724624
8.5,0.098438394,51.1324,1,2,259.662,19.47879345392149,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.3137489346595459
8.645,0.143303291,96.341,3,1,193.082,17.099615201958965,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.37855421144137336
17.6,0.076276208,110.9202,3,2,1687.803,42.77697919336498,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.27618147656930214
9.1,0.175103435,127.5362,3,2,4655.9394,64.4569012460565,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.4184536234757682
12.8,0.023511371,225.9404,3,1,4950.8888,66.06103680059168,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.15333418079475952
7.63,0.06105276,95.4436,1,2,1418.154,39.83654984568587,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.24708856711713717
9.285,0.049559042,246.4144,1,2,1225.072,37.512260175922385,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.22261860209784806
13.6,0.119418124,231.03,1,2,5359.69,68.189985250778,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.34556927525461517
8.895,0.072545601,176.237,1,2,1764.37,43.558451109102826,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.26934290597674926
16.35,0.090486828,195.211,3,1,2553.343,50.61457512248651,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.30081028572839724
17.6,0.056245075,43.3454,3,1,1006.6896,34.59298313759074,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.2371604414736994
7.975,0.014618973,85.225,3,1,1081.925,35.63912592910025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.12090894507851767
15.85,0.043479126,36.7164,3,2,308.9312,21.005539704809124,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.20851648855666066
15.7,0.045166237,178.666,3,1,2516.724,50.31954184683575,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.2125234975243914
8.985,0.057827101,128.831,1,3,1428.141,39.95131938982524,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.2404726616478472
20.35,0.089394766,260.1594,3,1,2093.2752,46.697257549684736,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.29898957506909835
6.59,0.10550944,85.6908,3,1,1929.4884,45.17540949917914,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.3248221667312747
19.85,0.005234153,264.0884,1,2,5829.7448,70.51788005324417,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.07234744639584731
16.85,0.036390174,91.4488,1,3,2082.6224,46.60055077050594,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.1907620874282938
11.94125,0.03292824,173.1738,2,1,7298.4996,77.12258845891293,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18146140085428636
17.6,0.076552407,110.5202,3,2,450.0808,24.68417160030937,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.27668105645309365
7.905,0.016758569,250.4408,3,1,500.6816,25.82619325197119,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1294548917577084
11.94125,0.044248175,126.202,2,1,3668.558,58.57927984022197,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21035250176786585
7.785,0.038288087,103.1964,2,1,736.3748,30.37596796309057,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.1956734192474798
7.825,0.186032678,253.0698,1,2,6088.0752,71.74829050781858,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.43131505654219865
11.94125,0.031867464,101.0016,2,1,2125.2336,46.985574198204304,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17851460444456638
20.75,0.021370201,153.0024,2,2,2277.036,48.31987657770236,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.1461855020171289
11.94125,0.193772568,190.3846,1,3,573.2538,27.346282051572658,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4401960563203628
6.26,0.009866049,151.1366,1,2,2267.049,48.23380585173247,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.09932798699258935
18.2,0.082551042,147.3734,1,1,296.9468,20.648819879401657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.287316971305212
13.0,0.099729888,46.306,2,1,559.272,27.06304302332983,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.3158003926533341
20.25,0.018801549,222.1772,1,2,5559.43,69.19392999033235,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.13711874051346884
8.695,0.119721451,95.5094,2,3,1237.7222,37.67117010989954,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.3460078770779648
7.27,0.071222087,113.5518,2,2,569.259,27.26579434419792,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.26687466533936866
11.94125,0.060371962,174.0712,2,1,3866.9664,59.83216032405764,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24570706542547774
12.85,0.033287541,198.4768,2,2,1379.5376,39.38803450042263,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.1824487352655534
7.075,0.05858462,142.7128,2,1,1869.5664,44.598825945381904,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.24204259955635907
11.94125,0.11679292,196.211,2,1,5499.508,68.89510967537318,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3417497915142012
8.195,0.031452265,94.3462,2,3,925.462,33.40801255759552,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.1773478643795859
7.09,0.00721395,47.9034,1,2,583.2408,27.546003490467346,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.08493497512803545
6.095,0.081196619,141.4154,1,3,1418.154,39.83654984568587,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.28495020442175506
19.35,0.049916364,80.2644,1,2,942.7728,33.66575547602513,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.2234197036968763
6.15,0.04627095,99.3384,1,3,2364.9216,49.067479272699416,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.21510683392212346
11.94125,0.02747716,87.9856,2,1,3251.7672,55.80448883192637,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.16576236002180952
11.94125,0.104704537,125.2678,1,3,254.3356,19.303381859785933,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3235808044368516
17.7,0.012540003,167.0474,1,2,5895.659,70.83496104857821,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.11198215482834753
17.85,0.147023834,93.7436,2,1,1134.5232,36.34417161491136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.38343687094487927
15.75,0.141398626,250.5382,2,2,2775.7202,52.35264405277053,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.3760300865622324
7.475,0.148821808,241.2854,2,2,5317.0788,67.97284435799043,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.3857742967072845
6.445,0.029691762,92.6436,1,3,1039.9796,35.06161062635082,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.1723129768763804
19.1,0.096715523,235.0958,1,2,3038.0454,54.29613515850263,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3109911944091022
20.25,0.014790559,193.6162,1,2,3848.324,59.71614805139384,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.12161644214496657
15.0,0.054378253,59.1904,1,3,527.3136,26.398858702519476,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.23319145138705236
6.67,0.123428594,89.1514,1,3,2390.8878,49.28508227453895,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.35132405838484787
11.94125,0.029943463,60.222,2,1,1677.816,42.67345179955942,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17304179552928825
16.7,0.052368061,112.7176,3,1,801.6232,31.4712476145406,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.22884068912673725
7.07,0.093861144,115.5834,3,2,1267.0174,38.03537563624891,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.3063676614788186
6.48,0.033968647,148.0076,3,2,886.8456,32.82216166198034,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.18430585177904688
19.0,0.173154079,228.272,3,1,452.744,24.74619251375881,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.41611786671566986
13.35,0.139735226,147.5392,3,2,3877.6192,59.898298647421626,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.3738117520892033
11.94125,0.043351896,146.6418,2,1,4414.254,63.09519754082626,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20821118125595464
